text,label
negative back comfortable stay clean rooms great location friendly helpful staff wifi works fast,1
location business centre street secluded quiet choose walk central station dark hours choose taxi clean pleasant staff friendly accommodate wishes complementary mini bar water soft drinks breakfast delicious tapas drinks bar,1
great location corner times square accommodation lick paint bit update satisfactory short stay october october room cleaned everyday fresh towels beds made nice teacoffee making facilities room cafe downstairs,0
price location staff service,1
room tiny location lobby staff,0
problem safe requested period 2 days 3rd day demand safe open passports leave positive,1
reception service poor fought shirt ironed offer iron ironing board business experienced location nice modern great courtyard restaurant breakfast lunch dinner,0
room bed extremly uncomfortable room small carpet dirty bar area restaurant,0
paid family room double room camp bed put double bed room move staff inattentive breakfast find service room ensuite clean shower powerful nice hot,0
negative location great easy reach needed great friendly staff,1
extremely small roomsno positive,0
marriott west india quay advertises free wifi wifi free poor hotels offer free wifi works hope improve false claim friendly efficient staff,1
negative things nice cleaning staff,1
underground parking awkward valet absolute pro directing cars tight spots crying shame pool rooftop bar closed reason choosing originally group friends comfortable room bed absolutely loved electric black blind helpful friendly staff,1
bed previous persons pubic hairs bed stains carpet floorno positive,0
reception desk staff pleasant speak english difficult accents suggested 95 pound ride heathrow airport taxi immediately charged 55 pounds access underground excellent line rooms double view square twins older children location lot money shop high shops ferrari place stay covent garden,1
loved bed comfy lovely away night sleep,1
showers cold location,0
bedroom opposite side road reception dining room found bit strange raining big deal positive,0
forced buy water included dinner meal include water australia nsw illegal charge drinking water refusal supply town water attracts hefty fine claim town water drinkable italy 3rd world country interesting enjoyable view station,1
