text,label
 Great big noisy chimney type thing outside our room you could here it over the tv so I had no sleep Was supposed to check in at 3pm but room wasn t ready so got in at 4 30pm I m disabled and needed to lay down and take meds Whole room and bathroom stank of sewage phone didn t work breakfast was late and totally wrong Also towel heater was broken Shoddy and staff unhelpful Now at holiday inn in canning town so much nicer and cheaper NEVER EVER stay there again A burger ,0
 The room although an upgrade was very dated The bathroom smelt of bad drains I had to ask four times for earl grey tea bags in the room as it did say tea coffee making facilities but I don t drink green tea or English breakfast tea  It was central to where we wanted to go ,0
 Little bit far a way Price and parking,0
 Refilling tea and sugar in room every day Their concierge was the best ,1
 The room was smaller than I expectedNo Positive,0
 no hot water and it has been 2 days already and still not repaired  good location,0
 I stayed at a room at the front of the hotel There is a lot of road noise The bathroom is tiny and there is no kettle You need to pay for warm water to make some tea The hotel does not offer room service I would not rate this hotel as a four star A few days earlier I stayed at the NH Danube City Although this hotel is from the same chain it was miles better Next time I visit Vienna I will stay there again  The location was perfect for visiting the city centre The bed was comfortable ,0
 Nothing massive Just decor abit dark in room Staff helpful Value for money Excellent place from which to go to match Show and see abit of london,1
No Negative Exceptionally clean fantastic comfy beds smart bathroom Very friendly helpful staff Coffee machine in room ,1
 Curtains do not close completely Noise of footsteps from room above Lavatory so low as to be an athletic challenge Not enough water in room  Pleasant staff clean and inviting room ,0
 A male member of staff entered the room without any warning without knocking to retrieve items used by previous guests in the minibar I asked the reception staff to remind staff to knock before walking in on guests and they weren t interested They didn t even ask for my room number It left me feeling really uncomfortable and uneasy in the room Very disappointed  Location ,0
 Very noisy tiny rooms breakfast bad and scarce No Positive,0
